,Open_BTC-USD,High_BTC-USD,Low_BTC-USD,Close_BTC-USD,Adj Close_BTC-USD,Volume_BTC-USD,Open_^GSPC,High_^GSPC,Low_^GSPC,Close_^GSPC,Adj Close_^GSPC,Volume_^GSPC,Open_^IXIC,High_^IXIC,Low_^IXIC,Close_^IXIC,Adj Close_^IXIC,Volume_^IXIC,Open_^VIX,High_^VIX,Low_^VIX,Close_^VIX,Adj Close_^VIX,Volume_^VIX,Bond Yields,Inflation,Unemployment,Interest Rate,Consumer Sentiment,GDP,market crash,recession,buy gold,stock market crash
2001-05-23,,,,,,,1309.3800048828125,1309.3800048828125,1288.699951171875,1289.050048828125,1289.050048828125,1134800000.0,2299.75,2299.75,2243.4599609375,2243.47998046875,2243.47998046875,1886790000.0,21.600000381469727,22.149999618530273,21.579999923706055,22.079999923706055,22.079999923706055,0.0,5.41,,,,,,,,,
2001-05-24,,,,,,,1289.050048828125,1295.0400390625,1281.219970703125,1293.1700439453125,1293.1700439453125,1100700000.0,2250.0400390625,2282.18994140625,2226.260009765625,2282.02001953125,2282.02001953125,1864570000.0,21.850000381469727,21.88999938964844,20.549999237060547,20.56999969482422,20.56999969482422,0.0,5.52,,,,,,,,,
2001-05-25,,,,,,,1293.1700439453125,1293.1700439453125,1276.4200439453125,1277.8900146484375,1277.8900146484375,828100000.0,2281.179931640625,2282.429931640625,2242.860107421875,2251.030029296875,2251.030029296875,1385410000.0,20.600000381469727,21.1299991607666,20.459999084472656,20.600000381469727,20.600000381469727,0.0,5.52,,,,,,,,,
2001-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-29,,,,,,,1277.8900146484375,1278.4200439453125,1265.4100341796875,1267.9300537109375,1267.9300537109375,1026000000.0,2239.919921875,2239.919921875,2170.580078125,2175.5400390625,2175.5400390625,1621060000.0,22.15999984741211,22.3700008392334,21.93000030517578,22.13999938964844,22.13999938964844,0.0,5.54,,,,,,,,,
2001-05-30,,,,,,,1267.9300537109375,1267.9300537109375,1245.9599609375,1248.0799560546875,1248.0799560546875,1158600000.0,2136.949951171875,2137.669921875,2077.97998046875,2084.5,2084.5,1991230000.0,22.399999618530273,23.15999984741211,22.25,22.760000228881836,22.760000228881836,0.0,5.54,,,,,,,,,
2001-05-31,,,,,,,1248.0799560546875,1261.9100341796875,1248.0699462890625,1255.8199462890625,1255.8199462890625,1226600000.0,2092.530029296875,2140.070068359375,2092.47998046875,2110.489990234375,2110.489990234375,1833070000.0,22.959999084472656,23.15999984741211,22.329999923706055,22.63999938964844,22.63999938964844,0.0,5.43,,,,,,,,,
2001-06-01,,,,,,,1255.8199462890625,1265.3399658203125,1246.8800048828125,1260.6700439453125,1260.6700439453125,1015000000.0,2131.1201171875,2157.800048828125,2101.260009765625,2149.43994140625,2149.43994140625,1555300000.0,23.020000457763672,23.1200008392334,21.520000457763672,21.59000015258789,21.59000015258789,0.0,5.39,177.7,4.5,3.97,92.6,,,,,
2001-06-04,,,,,,,1260.6700439453125,1267.1700439453125,1256.3599853515625,1267.1099853515625,1267.1099853515625,836500000.0,2164.699951171875,2174.159912109375,2136.6298828125,2155.929931640625,2155.929931640625,1320350000.0,21.63999938964844,22.06999969482422,21.329999923706055,21.3799991607666,21.3799991607666,0.0,5.35,,,,,,,,,
2001-06-05,,,,,,,1267.1099853515625,1286.6199951171875,1267.1099853515625,1283.5699462890625,1283.5699462890625,1116800000.0,2167.31005859375,2244.22998046875,2167.239990234375,2233.659912109375,2233.659912109375,1845100000.0,20.799999237060547,20.920000076293945,19.469999313354492,19.579999923706055,19.579999923706055,0.0,5.29,,,,,,,,,
2001-06-06,,,,,,,1283.5699462890625,1283.8499755859375,1269.010009765625,1270.030029296875,1270.030029296875,1061900000.0,2239.860107421875,2249.719970703125,2204.8798828125,2217.72998046875,2217.72998046875,1771940000.0,20.09000015258789,20.63999938964844,19.93000030517578,20.38999938964844,20.38999938964844,0.0,5.27,,,,,,,,,
2001-06-07,,,,,,,1270.030029296875,1277.0799560546875,1265.0799560546875,1276.9599609375,1276.9599609375,1089600000.0,2208.030029296875,2264.580078125,2205.85009765625,2264.0,2264.0,1660520000.0,20.350000381469727,20.38999938964844,19.670000076293945,19.670000076293945,19.670000076293945,0.0,5.33,,,,,,,,,
2001-06-08,,,,,,,1276.9599609375,1277.1099853515625,1259.989990234375,1264.9599609375,1264.9599609375,726200000.0,2263.75,2263.75,2202.27001953125,2215.10009765625,2215.10009765625,1437730000.0,19.6200008392334,20.440000534057617,19.579999923706055,19.920000076293945,19.920000076293945,0.0,5.38,,,,,,,,,
2001-06-11,,,,,,,1264.9599609375,1264.9599609375,1249.22998046875,1254.3900146484375,1254.3900146484375,870100000.0,2205.409912109375,2205.409912109375,2150.75,2170.780029296875,2170.780029296875,1418630000.0,20.6200008392334,21.09000015258789,20.3700008392334,20.700000762939453,20.700000762939453,0.0,5.32,,,,,,,,,
2001-06-12,,,,,,,1254.3900146484375,1261.0,1235.75,1255.8499755859375,1255.8499755859375,1136500000.0,2133.56005859375,2184.199951171875,2105.260009765625,2169.949951171875,2169.949951171875,1713560000.0,21.209999084472656,21.68000030517578,20.43000030517578,20.700000762939453,20.700000762939453,0.0,5.27,,,,,,,,,
2001-06-13,,,,,,,1255.8499755859375,1259.75,1241.5899658203125,1241.5999755859375,1241.5999755859375,1063600000.0,2175.6201171875,2187.159912109375,2121.3798828125,2121.659912109375,2121.659912109375,1546790000.0,20.790000915527344,21.600000381469727,20.700000762939453,21.450000762939453,21.450000762939453,0.0,5.28,,,,,,,,,
2001-06-14,,,,,,,1241.5999755859375,1241.5999755859375,1218.9000244140625,1219.8699951171875,1219.8699951171875,1242900000.0,2100.739990234375,2101.050048828125,2043.3599853515625,2044.0699462890625,2044.0699462890625,1763760000.0,22.1299991607666,23.1200008392334,22.1200008392334,23.1200008392334,23.1200008392334,0.0,5.26,,,,,,,,,
2001-06-15,,,,,,,1219.8699951171875,1221.5,1203.030029296875,1214.3599853515625,1214.3599853515625,1635550000.0,2017.800048828125,2048.320068359375,1992.3900146484375,2028.4300537109375,2028.4300537109375,2109340000.0,23.979999542236328,24.420000076293945,22.440000534057617,22.809999465942383,22.809999465942383,0.0,5.27,,,,,,,,,
2001-06-18,,,,,,,1214.3599853515625,1221.22998046875,1208.3299560546875,1208.4300537109375,1208.4300537109375,1111600000.0,2035.3399658203125,2046.6300048828125,1987.1700439453125,1988.6300048828125,1988.6300048828125,1567770000.0,23.260000228881836,23.540000915527344,22.93000030517578,23.170000076293945,23.170000076293945,0.0,5.27,,,,,,,,,
2001-06-19,,,,,,,1208.4300537109375,1226.1099853515625,1207.7099609375,1212.5799560546875,1212.5799560546875,1184900000.0,2046.0400390625,2057.18994140625,1978.25,1992.6600341796875,1992.6600341796875,1980650000.0,22.399999618530273,22.81999969482422,21.93000030517578,22.34000015258789,22.34000015258789,0.0,5.26,,,,,,,,,
2001-06-20,,,,,,,1212.5799560546875,1225.6099853515625,1210.0699462890625,1223.1400146484375,1223.1400146484375,1350100000.0,1974.1099853515625,2032.6700439453125,1973.699951171875,2031.239990234375,2031.239990234375,2110760000.0,22.049999237060547,22.290000915527344,21.600000381469727,21.709999084472656,21.709999084472656,0.0,5.24,,,,,,,,,
2001-06-21,,,,,,,1223.1400146484375,1240.239990234375,1220.25,1237.0400390625,1237.0400390625,1546820000.0,2026.300048828125,2077.429931640625,2014.3299560546875,2058.760009765625,2058.760009765625,2180500000.0,21.309999465942383,21.36000061035156,19.34000015258789,19.3799991607666,19.3799991607666,0.0,5.22,,,,,,,,,
2001-06-22,,,,,,,1237.0400390625,1237.72998046875,1221.4100341796875,1225.3499755859375,1225.3499755859375,1189200000.0,2062.0,2074.830078125,2028.0699462890625,2034.8399658203125,2034.8399658203125,1714580000.0,19.81999969482422,20.200000762939453,19.59000015258789,20.020000457763672,20.020000457763672,0.0,5.14,,,,,,,,,
2001-06-25,,,,,,,1225.3499755859375,1231.5,1213.5999755859375,1218.5999755859375,1218.5999755859375,1050100000.0,2054.340087890625,2060.06005859375,2026.4000244140625,2050.8701171875,2050.8701171875,1481730000.0,20.36000061035156,20.88999938964844,20.25,20.670000076293945,20.670000076293945,0.0,5.16,,,,,,,,,
2001-06-26,,,,,,,1218.5999755859375,1220.699951171875,1204.6400146484375,1216.760009765625,1216.760009765625,1198900000.0,2022.8599853515625,2068.14990234375,2017.3399658203125,2064.6201171875,2064.6201171875,1657380000.0,21.450000762939453,21.649999618530273,20.75,21.200000762939453,21.200000762939453,0.0,5.24,,,,,,,,,
2001-06-27,,,,,,,1216.760009765625,1219.9200439453125,1207.2900390625,1211.0699462890625,1211.0699462890625,1162100000.0,2068.2900390625,2084.39990234375,2048.8798828125,2074.739990234375,2074.739990234375,1716400000.0,21.549999237060547,21.84000015258789,20.540000915527344,20.8799991607666,20.8799991607666,0.0,5.26,,,,,,,,,
2001-06-28,,,,,,,1211.0699462890625,1234.43994140625,1211.0699462890625,1226.199951171875,1226.199951171875,1327300000.0,2096.8798828125,2157.320068359375,2096.8798828125,2125.4599609375,2125.4599609375,1952960000.0,20.18000030517578,20.18000030517578,19.520000457763672,20.010000228881836,20.010000228881836,0.0,5.35,,,,,,,,,
2001-06-29,,,,,,,1226.199951171875,1237.2900390625,1221.1400146484375,1224.3800048828125,1224.3800048828125,1832360000.0,2129.889892578125,2180.110107421875,2118.110107421875,2160.5400390625,2160.5400390625,2071630000.0,19.899999618530273,19.899999618530273,18.829999923706055,19.059999465942383,19.059999465942383,0.0,5.42,,,,,,,,,
2001-07-02,,,,,,,1224.4200439453125,1239.780029296875,1224.030029296875,1236.719970703125,1236.719970703125,1128300000.0,2156.760009765625,2181.050048828125,2140.64990234375,2148.719970703125,2148.719970703125,1513420000.0,19.75,19.75,18.739999771118164,18.760000228881836,18.760000228881836,0.0,5.37,,,,,,,,,
2001-07-03,,,,,,,1236.7099609375,1236.7099609375,1229.4300537109375,1234.449951171875,1234.449951171875,622110000.0,2137.10009765625,2148.179931640625,2123.75,2140.800048828125,2140.800048828125,868430000.0,19.209999084472656,19.3700008392334,18.920000076293945,18.920000076293945,18.920000076293945,0.0,5.41,,,,,,,,,
2001-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-07-05,,,,,,,1234.449951171875,1234.449951171875,1219.1500244140625,1219.239990234375,1219.239990234375,934900000.0,2122.889892578125,2130.9599609375,2079.830078125,2080.110107421875,2080.110107421875,1290680000.0,20.13999938964844,20.38999938964844,19.700000762939453,20.09000015258789,20.09000015258789,0.0,5.44,,,,,,,,,
2001-07-06,,,,,,,1219.239990234375,1219.239990234375,1188.739990234375,1190.5899658203125,1190.5899658203125,1056700000.0,2060.72998046875,2060.72998046875,2001.8199462890625,2004.1600341796875,2004.1600341796875,1441420000.0,20.959999084472656,21.899999618530273,20.959999084472656,21.6299991607666,21.6299991607666,0.0,5.41,,,,,,,,,
2001-07-09,,,,,,,1190.5899658203125,1201.760009765625,1189.75,1198.780029296875,1198.780029296875,1045700000.0,2010.969970703125,2038.1700439453125,2000.0799560546875,2026.7099609375,2026.7099609375,1399630000.0,22.709999084472656,22.959999084472656,22.299999237060547,22.479999542236328,22.479999542236328,0.0,5.37,,,,,,,,,
2001-07-10,,,,,,,1198.780029296875,1203.4300537109375,1179.9300537109375,1181.52001953125,1181.52001953125,1263800000.0,2043.6099853515625,2045.1199951171875,1960.1500244140625,1962.7900390625,1962.7900390625,1663970000.0,22.280000686645508,23.260000228881836,22.280000686645508,23.25,23.25,0.0,5.32,,,,,,,,,
2001-07-11,,,,,,,1181.52001953125,1184.9300537109375,1168.4599609375,1180.1800537109375,1180.1800537109375,1384100000.0,1954.719970703125,1975.7900390625,1934.6700439453125,1972.0400390625,1972.0400390625,1770290000.0,24.170000076293945,24.90999984741211,23.59000015258789,24.010000228881836,24.010000228881836,0.0,5.31,,,,,,,,,
2001-07-12,,,,,,,1180.1800537109375,1210.25,1180.1800537109375,1208.1400146484375,1208.1400146484375,1394000000.0,2033.219970703125,2080.1298828125,2031.8399658203125,2075.739990234375,2075.739990234375,1888690000.0,23.290000915527344,23.290000915527344,22.09000015258789,22.09000015258789,22.09000015258789,0.0,5.27,,,,,,,,,
2001-07-13,,,,,,,1208.1400146484375,1218.5400390625,1203.6099853515625,1215.6800537109375,1215.6800537109375,1121700000.0,2068.219970703125,2105.14990234375,2055.56005859375,2084.7900390625,2084.7900390625,1561760000.0,22.030000686645508,22.1200008392334,21.020000457763672,21.13999938964844,21.13999938964844,0.0,5.27,,,,,,,,,
2001-07-16,,,,,,,1215.6800537109375,1219.6300048828125,1200.050048828125,1202.449951171875,1202.449951171875,1039800000.0,2078.530029296875,2091.679931640625,2025.4100341796875,2029.1199951171875,2029.1199951171875,1489350000.0,21.690000534057617,22.90999984741211,21.579999923706055,22.90999984741211,22.90999984741211,0.0,5.21,,,,,,,,,
2001-07-17,,,,,,,1202.449951171875,1215.3599853515625,1196.1400146484375,1214.43994140625,1214.43994140625,1238100000.0,2017.469970703125,2067.43994140625,2006.800048828125,2067.320068359375,2067.320068359375,1695690000.0,23.540000915527344,23.600000381469727,22.459999084472656,22.61000061035156,22.61000061035156,0.0,5.22,,,,,,,,,
2001-07-18,,,,,,,1214.43994140625,1214.43994140625,1198.3299560546875,1207.7099609375,1207.7099609375,1316300000.0,2035.0899658203125,2056.06005859375,2003.949951171875,2016.1700439453125,2016.1700439453125,1738120000.0,23.190000534057617,23.84000015258789,23.06999969482422,23.600000381469727,23.600000381469727,0.0,5.12,,,,,,,,,
2001-07-19,,,,,,,1207.7099609375,1225.0400390625,1205.800048828125,1215.02001953125,1215.02001953125,1343500000.0,2042.3199462890625,2079.330078125,2027.1099853515625,2046.5899658203125,2046.5899658203125,1906220000.0,22.579999923706055,23.06999969482422,21.84000015258789,22.510000228881836,22.510000228881836,0.0,5.13,,,,,,,,,
2001-07-20,,,,,,,1215.02001953125,1215.68994140625,1207.0400390625,1210.8499755859375,1210.8499755859375,1170900000.0,2015.22998046875,2035.52001953125,2009.56005859375,2029.3699951171875,2029.3699951171875,1642120000.0,22.670000076293945,23.010000228881836,22.190000534057617,22.34000015258789,22.34000015258789,0.0,5.15,,,,,,,,,
2001-07-23,,,,,,,1210.8499755859375,1215.219970703125,1190.5,1191.030029296875,1191.030029296875,986900000.0,2043.8399658203125,2047.8499755859375,1987.510009765625,1988.56005859375,1988.56005859375,1356540000.0,22.63999938964844,23.8700008392334,22.510000228881836,23.739999771118164,23.739999771118164,0.0,5.13,,,,,,,,,
2001-07-24,,,,,,,1191.030029296875,1191.030029296875,1165.5400390625,1171.6500244140625,1171.6500244140625,1198700000.0,1980.3699951171875,1994.030029296875,1939.280029296875,1959.239990234375,1959.239990234375,1601500000.0,24.200000762939453,25.61000061035156,24.15999984741211,25.239999771118164,25.239999771118164,0.0,5.13,,,,,,,,,
2001-07-25,,,,,,,1171.6500244140625,1190.52001953125,1171.280029296875,1190.489990234375,1190.489990234375,1280700000.0,1962.6800537109375,1984.97998046875,1942.5799560546875,1984.3199462890625,1984.3199462890625,1675490000.0,24.920000076293945,25.229999542236328,23.920000076293945,24.0,24.0,0.0,5.2,,,,,,,,,
2001-07-26,,,,,,,1190.489990234375,1204.1800537109375,1182.6500244140625,1202.9300537109375,1202.9300537109375,1213900000.0,1980.030029296875,2025.8800048828125,1963.2099609375,2022.9599609375,2022.9599609375,1765390000.0,24.020000457763672,24.229999542236328,22.979999542236328,23.010000228881836,23.010000228881836,0.0,5.19,,,,,,,,,
2001-07-27,,,,,,,1202.9300537109375,1209.260009765625,1195.989990234375,1205.8199462890625,1205.8199462890625,1015300000.0,2020.5799560546875,2039.1500244140625,2009.93994140625,2029.0699462890625,2029.0699462890625,1583800000.0,23.020000457763672,23.1299991607666,21.93000030517578,22.0,22.0,0.0,5.13,,,,,,,,,
2001-07-30,,,,,,,1205.8199462890625,1209.050048828125,1200.4100341796875,1204.52001953125,1204.52001953125,909100000.0,2034.1099853515625,2039.010009765625,2009.93994140625,2017.8399658203125,2017.8399658203125,1338230000.0,22.479999542236328,23.030000686645508,22.479999542236328,22.690000534057617,22.690000534057617,0.0,5.11,,,,,,,,,
2001-07-31,,,,,,,1204.52001953125,1222.739990234375,1204.52001953125,1211.22998046875,1211.22998046875,1129200000.0,2023.969970703125,2057.10009765625,2014.06005859375,2027.1300048828125,2027.1300048828125,1621790000.0,22.309999465942383,22.450000762939453,20.790000915527344,21.6200008392334,21.6200008392334,0.0,5.07,,,,,,,,,
2001-08-01,,,,,,,1211.22998046875,1223.0400390625,1211.22998046875,1215.9300537109375,1215.9300537109375,1340300000.0,2051.56005859375,2078.360107421875,2045.1300048828125,2068.3798828125,2068.3798828125,1784220000.0,20.969999313354492,20.989999771118164,20.1299991607666,20.559999465942383,20.559999465942383,0.0,5.11,177.4,4.9,3.65,91.5,,,,,
2001-08-02,,,,,,,1215.9300537109375,1226.27001953125,1215.31005859375,1220.75,1220.75,1218300000.0,2092.52001953125,2103.159912109375,2061.75,2087.3798828125,2087.3798828125,1675930000.0,20.329999923706055,20.479999542236328,19.690000534057617,20.09000015258789,20.09000015258789,0.0,5.17,,,,,,,,,
2001-08-03,,,,,,,1220.75,1220.75,1205.31005859375,1214.3499755859375,1214.3499755859375,939900000.0,2079.14990234375,2079.14990234375,2047.6199951171875,2066.330078125,2066.330078125,1245120000.0,20.229999542236328,21.030000686645508,19.829999923706055,19.88999938964844,19.88999938964844,0.0,5.2,,,,,,,,,
2001-08-06,,,,,,,1214.3499755859375,1214.3499755859375,1197.3499755859375,1200.47998046875,1200.47998046875,811700000.0,2047.8599853515625,2053.60009765625,2032.510009765625,2034.260009765625,2034.260009765625,1106550000.0,21.06999969482422,22.260000228881836,20.8799991607666,21.88999938964844,21.88999938964844,0.0,5.19,,,,,,,,,
2001-08-07,,,,,,,1200.469970703125,1207.56005859375,1195.6400146484375,1204.4000244140625,1204.4000244140625,1012000000.0,2026.8399658203125,2043.47998046875,2013.75,2027.7900390625,2027.7900390625,1318020000.0,21.43000030517578,21.510000228881836,20.729999542236328,21.010000228881836,21.010000228881836,0.0,5.2,,,,,,,,,
2001-08-08,,,,,,,1204.4000244140625,1206.7900390625,1181.27001953125,1183.530029296875,1183.530029296875,1124600000.0,2015.75,2038.6400146484375,1958.6700439453125,1966.3599853515625,1966.3599853515625,1661690000.0,21.520000457763672,22.56999969482422,20.719999313354492,22.31999969482422,22.31999969482422,0.0,4.99,,,,,,,,,
2001-08-09,,,,,,,1183.530029296875,1184.7099609375,1174.6800537109375,1183.4300537109375,1183.4300537109375,1104200000.0,1962.47998046875,1971.6099853515625,1941.239990234375,1963.3199462890625,1963.3199462890625,1457150000.0,22.020000457763672,22.43000030517578,21.63999938964844,21.75,21.75,0.0,5.04,,,,,,,,,
2001-08-10,,,,,,,1183.4300537109375,1193.3299560546875,1169.550048828125,1190.1600341796875,1190.1600341796875,960900000.0,1957.3399658203125,1967.030029296875,1915.989990234375,1956.469970703125,1956.469970703125,1372690000.0,20.559999465942383,21.530000686645508,20.3700008392334,20.549999237060547,20.549999237060547,0.0,4.99,,,,,,,,,
2001-08-13,,,,,,,1190.1600341796875,1193.8199462890625,1185.1199951171875,1191.2900390625,1191.2900390625,837600000.0,1963.0400390625,1986.3299560546875,1951.4599609375,1982.25,1982.25,1147040000.0,20.579999923706055,20.690000534057617,20.239999771118164,20.420000076293945,20.420000076293945,0.0,4.97,,,,,,,,,
2001-08-14,,,,,,,1191.2900390625,1198.7900390625,1184.260009765625,1186.72998046875,1186.72998046875,964600000.0,1990.8299560546875,1998.5899658203125,1961.530029296875,1964.530029296875,1964.530029296875,1231860000.0,19.950000762939453,20.540000915527344,19.93000030517578,20.479999542236328,20.479999542236328,0.0,4.97,,,,,,,,,
2001-08-15,,,,,,,1186.72998046875,1191.2099609375,1177.6099853515625,1178.02001953125,1178.02001953125,1065600000.0,1964.199951171875,1975.1800537109375,1918.739990234375,1918.8900146484375,1918.8900146484375,1463930000.0,20.13999938964844,20.90999984741211,19.84000015258789,20.90999984741211,20.90999984741211,0.0,5.0,,,,,,,,,
2001-08-16,,,,,,,1178.02001953125,1181.800048828125,1166.0799560546875,1181.6600341796875,1181.6600341796875,1055400000.0,1899.9000244140625,1930.4599609375,1879.0699462890625,1930.3199462890625,1930.3199462890625,1613790000.0,21.260000228881836,22.149999618530273,21.059999465942383,21.540000915527344,21.540000915527344,0.0,4.95,,,,,,,,,
2001-08-17,,,,,,,1181.6600341796875,1181.6600341796875,1156.0699462890625,1161.969970703125,1161.969970703125,974300000.0,1895.4200439453125,1903.72998046875,1862.760009765625,1867.010009765625,1867.010009765625,1301510000.0,21.940000534057617,24.239999771118164,21.90999984741211,23.84000015258789,23.84000015258789,0.0,4.84,,,,,,,,,
2001-08-20,,,,,,,1161.969970703125,1171.4100341796875,1160.93994140625,1171.4100341796875,1171.4100341796875,897100000.0,1866.2900390625,1881.6199951171875,1854.9599609375,1881.3499755859375,1881.3499755859375,1165790000.0,24.829999923706055,24.850000381469727,22.8700008392334,22.8700008392334,22.8700008392334,0.0,4.91,,,,,,,,,
2001-08-21,,,,,,,1171.4100341796875,1179.8499755859375,1156.56005859375,1157.260009765625,1157.260009765625,1041600000.0,1883.43994140625,1893.3900146484375,1831.280029296875,1831.300048828125,1831.300048828125,1325960000.0,22.549999237060547,24.510000228881836,21.6299991607666,24.399999618530273,24.399999618530273,0.0,4.87,,,,,,,,,
2001-08-22,,,,,,,1157.260009765625,1168.56005859375,1153.3399658203125,1165.31005859375,1165.31005859375,1110800000.0,1851.75,1860.02001953125,1817.699951171875,1860.010009765625,1860.010009765625,1550540000.0,22.709999084472656,23.280000686645508,22.34000015258789,22.440000534057617,22.440000534057617,0.0,4.91,,,,,,,,,
2001-08-23,,,,,,,1165.31005859375,1169.8599853515625,1160.9599609375,1162.0899658203125,1162.0899658203125,986200000.0,1857.52001953125,1883.47998046875,1842.510009765625,1842.969970703125,1842.969970703125,1456290000.0,22.049999237060547,22.36000061035156,21.850000381469727,22.229999542236328,22.229999542236328,0.0,4.89,,,,,,,,,
2001-08-24,,,,,,,1162.0899658203125,1185.1500244140625,1162.0899658203125,1184.9300537109375,1184.9300537109375,1043600000.0,1863.3199462890625,1916.8299560546875,1857.72998046875,1916.800048828125,1916.800048828125,1495650000.0,21.299999237060547,21.309999465942383,19.700000762939453,19.709999084472656,19.709999084472656,0.0,4.93,,,,,,,,,
2001-08-27,,,,,,,1184.9300537109375,1186.8499755859375,1178.0699462890625,1179.2099609375,1179.2099609375,842600000.0,1912.699951171875,1933.93994140625,1897.6300048828125,1912.4100341796875,1912.4100341796875,1195290000.0,20.5,20.850000381469727,20.1299991607666,20.559999465942383,20.559999465942383,0.0,4.94,,,,,,,,,
2001-08-28,,,,,,,1179.2099609375,1179.6600341796875,1161.1700439453125,1161.510009765625,1161.510009765625,987100000.0,1912.6700439453125,1916.280029296875,1864.719970703125,1864.97998046875,1864.97998046875,1433940000.0,20.899999618530273,22.1200008392334,20.899999618530273,22.0,22.0,0.0,4.85,,,,,,,,,
2001-08-29,,,,,,,1161.510009765625,1166.969970703125,1147.3800048828125,1148.56005859375,1148.56005859375,963700000.0,1875.43994140625,1879.760009765625,1833.6500244140625,1843.1700439453125,1843.1700439453125,1466700000.0,21.850000381469727,23.260000228881836,21.84000015258789,23.030000686645508,23.030000686645508,0.0,4.78,,,,,,,,,
2001-08-30,,,,,,,1148.5999755859375,1151.75,1124.8699951171875,1129.030029296875,1129.030029296875,1157000000.0,1817.18994140625,1833.2900390625,1777.1099853515625,1791.6800537109375,1791.6800537109375,1734810000.0,23.15999984741211,25.84000015258789,23.15999984741211,25.40999984741211,25.40999984741211,0.0,4.79,,,,,,,,,
2001-08-31,,,,,,,1129.030029296875,1141.8299560546875,1126.3800048828125,1133.5799560546875,1133.5799560546875,920100000.0,1784.260009765625,1817.719970703125,1782.0999755859375,1805.4300537109375,1805.4300537109375,1232880000.0,25.309999465942383,25.469999313354492,24.40999984741211,24.920000076293945,24.920000076293945,0.0,4.85,,,,,,,,,
2001-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-04,,,,,,,1133.5799560546875,1155.4000244140625,1129.06005859375,1132.93994140625,1132.93994140625,1178300000.0,1802.2900390625,1836.18994140625,1770.760009765625,1770.780029296875,1770.780029296875,1536580000.0,26.11000061035156,26.170000076293945,24.190000534057617,25.850000381469727,25.850000381469727,0.0,4.99,,,,,,,,,
2001-09-05,,,,,,,1132.93994140625,1135.52001953125,1114.8599853515625,1131.739990234375,1131.739990234375,1384500000.0,1771.75,1782.5,1715.8599853515625,1759.010009765625,1759.010009765625,1950580000.0,26.219999313354492,27.3700008392334,26.219999313354492,26.350000381469727,26.350000381469727,0.0,4.97,,,,,,,,,
2001-09-06,,,,,,,1131.739990234375,1131.739990234375,1105.8299560546875,1106.4000244140625,1106.4000244140625,1359700000.0,1736.199951171875,1753.8299560546875,1702.9200439453125,1705.6400146484375,1705.6400146484375,1887800000.0,27.229999542236328,28.729999542236328,27.229999542236328,28.61000061035156,28.61000061035156,0.0,4.86,,,,,,,,,
2001-09-07,,,,,,,1106.4000244140625,1106.4000244140625,1082.1199951171875,1085.780029296875,1085.780029296875,1424300000.0,1694.02001953125,1724.5699462890625,1676.4200439453125,1687.699951171875,1687.699951171875,1712760000.0,29.88999938964844,31.299999237060547,28.920000076293945,30.989999771118164,30.989999771118164,0.0,4.8,,,,,,,,,
2001-09-10,,,,,,,1085.780029296875,1096.93994140625,1073.1500244140625,1092.5400390625,1092.5400390625,1276600000.0,1673.780029296875,1702.1199951171875,1669.93994140625,1695.3800048828125,1695.3800048828125,1612970000.0,33.11000061035156,33.34000015258789,31.84000015258789,31.84000015258789,31.84000015258789,0.0,4.84,,,,,,,,,
2001-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-13,,,,,,,,,,,,,,,,,,,,,,,,,4.64,,,,,,,,,
2001-09-14,,,,,,,,,,,,,,,,,,,,,,,,,4.57,,,,,,,,,
2001-09-17,,,,,,,1092.5400390625,1092.5400390625,1037.4599609375,1038.77001953125,1038.77001953125,2330830000.0,1613.8299560546875,1629.0999755859375,1579.280029296875,1579.550048828125,1579.550048828125,2254620000.0,43.20000076293945,44.33000183105469,39.77000045776367,41.7599983215332,41.7599983215332,0.0,4.63,,,,,,,,,
2001-09-18,,,,,,,1038.77001953125,1046.4200439453125,1029.25,1032.739990234375,1032.739990234375,1650410000.0,1591.77001953125,1605.06005859375,1548.8499755859375,1555.0799560546875,1555.0799560546875,1864980000.0,41.06999969482422,42.16999816894531,38.869998931884766,38.869998931884766,38.869998931884766,0.0,4.72,,,,,,,,,
2001-09-19,,,,,,,1032.739990234375,1038.9100341796875,984.6199951171876,1016.0999755859376,1016.0999755859376,2120550000.0,1560.52001953125,1568.219970703125,1451.31005859375,1527.800048828125,1527.800048828125,2464030000.0,37.880001068115234,44.2599983215332,37.5,40.560001373291016,40.560001373291016,0.0,4.69,,,,,,,,,
2001-09-20,,,,,,,1016.0999755859376,1016.0999755859376,984.489990234375,984.5399780273438,984.5399780273438,2004800000.0,1494.93994140625,1513.239990234375,1467.0999755859375,1470.9300537109375,1470.9300537109375,2804660000.0,41.400001525878906,43.7599983215332,41.16999816894531,43.7400016784668,43.7400016784668,0.0,4.75,,,,,,,,,
2001-09-21,,,,,,,984.5399780273438,984.5399780273438,944.75,965.7999877929688,965.7999877929688,2317300000.0,1395.7900390625,1454.0400390625,1387.06005859375,1423.18994140625,1423.18994140625,2588150000.0,48.93000030517578,49.349998474121094,42.65999984741211,42.65999984741211,42.65999984741211,0.0,4.7,,,,,,,,,
